action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].l	collected_raw_precursor	44.12	1720					numeric	134	"{""max"": 339000.0, ""median"": 11650.0, ""min"": 1221.0, ""q10"": 3690.0, ""q90"": 74200.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].minute_gap_interpretation	collected_raw_precursor	44.12	1720					categorical	1	"{""no_trade_interval_no_synthetic_fill"": 1720}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].o	collected_raw_precursor	44.12	1720					numeric	135	"{""max"": 346500.0, ""median"": 12090.0, ""min"": 1262.0, ""q10"": 3750.0, ""q90"": 74500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:46	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 284, ""True"": 5}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:47	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 285, ""True"": 4}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:48	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 247, ""True"": 42}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:49	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 249, ""True"": 40}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:50	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 261, ""True"": 28}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:51	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 257, ""True"": 32}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:52	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 284, ""True"": 5}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:53	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 276, ""True"": 13}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:54	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 261, ""True"": 28}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:55	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 262, ""True"": 27}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:56	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 287, ""True"": 2}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:57	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 233, ""True"": 56}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:09:58	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 211, ""True"": 78}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:00	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 276, ""True"": 13}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:01	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 279, ""True"": 10}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:06	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 279, ""True"": 10}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:07	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 286, ""True"": 3}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:12	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 279, ""True"": 10}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:13	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 286, ""True"": 3}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:20	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 288, ""True"": 1}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:22	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 288, ""True"": 1}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:10:46	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 284, ""True"": 5}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:16:46	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 205, ""True"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:16:50	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 205, ""True"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:16:55	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 205, ""True"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:16:57	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 205, ""True"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.contains:16:58	collected_raw_precursor	90.61	289					categorical	2	"{""False"": 205, ""True"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes.length	collected_raw_precursor	90.61	289					numeric	6	"{""max"": 6.0, ""median"": 3.0, ""min"": 1.0, ""q10"": 1.0, ""q90"": 5.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[0]	collected_raw_precursor	90.61	289					categorical	15	"{""09:48"": 42, ""09:49"": 36, ""09:50"": 28, ""09:54"": 28, ""09:57"": 15, ""09:58"": 11, ""10:00"": 13, ""16:46"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[1]	collected_raw_precursor	93.53	199					categorical	10	"{""09:47"": 4, ""09:51"": 28, ""09:53"": 5, ""09:55"": 27, ""09:57"": 36, ""10:01"": 10, ""10:07"": 3, ""16:50"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[2]	collected_raw_precursor	94.64	165					categorical	6	"{""09:49"": 4, ""09:57"": 1, ""09:58"": 63, ""10:06"": 10, ""10:12"": 3, ""16:55"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[3]	collected_raw_precursor	97.04	91					categorical	3	"{""09:51"": 4, ""10:13"": 3, ""16:57"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[4]	collected_raw_precursor	97.14	88					categorical	2	"{""09:57"": 4, ""16:58"": 84}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].observed_no_trade_minutes[5]	collected_raw_precursor	99.87	4					categorical	1	"{""09:58"": 4}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].source_bar_count	collected_raw_precursor	44.12	1720					numeric	7	"{""max"": 15.0, ""median"": 15.0, ""min"": 9.0, ""q10"": 13.0, ""q90"": 15.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].source_quality	collected_raw_precursor	44.12	1720					categorical	1	"{""pass"": 1720}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].start	collected_raw_precursor	44.12	1720					categorical	16	"{""2026-09-14T09:45:00+09:00"": 310, ""2026-09-14T10:00:00+09:00"": 22, ""2026-09-14T10:15:00+09:00"": 27, ""2026-09-14T10:30:00+09:00"": 42, ""2026-09-15T09:45:00+09:00"": 324, ""2026-09-16T09:45:00+09:00"": 608, ""2026-09-16T10:00:00+09:00"": 28, ""2026-09-16T16:45:00+09:00"": 294}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[3].v	collected_raw_precursor	44.12	1720					numeric	139	"{""max"": 3972858.0, ""median"": 112975.0, ""min"": 1440.0, ""q10"": 10792.0, ""q90"": 1506410.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].c	collected_raw_precursor	48.99	1570					numeric	126	"{""max"": 341000.0, ""median"": 12110.0, ""min"": 1249.0, ""q10"": 3900.0, ""q90"": 74400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].end	collected_raw_precursor	48.99	1570					categorical	16	"{""2026-09-14T10:15:00+09:00"": 279, ""2026-09-14T10:30:00+09:00"": 22, ""2026-09-14T10:45:00+09:00"": 27, ""2026-09-14T11:00:00+09:00"": 42, ""2026-09-15T10:15:00+09:00"": 307, ""2026-09-16T10:15:00+09:00"": 568, ""2026-09-16T10:30:00+09:00"": 28, ""2026-09-16T17:15:00+09:00"": 232}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].expected_bar_count	collected_raw_precursor	48.99	1570					numeric	1	"{""max"": 15.0, ""median"": 15.0, ""min"": 15.0, ""q10"": 15.0, ""q90"": 15.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].h	collected_raw_precursor	48.99	1570					numeric	127	"{""max"": 345500.0, ""median"": 12240.0, ""min"": 1261.0, ""q10"": 3940.0, ""q90"": 74400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].interval_min	collected_raw_precursor	48.99	1570					numeric	1	"{""max"": 15.0, ""median"": 15.0, ""min"": 15.0, ""q10"": 15.0, ""q90"": 15.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].l	collected_raw_precursor	48.99	1570					numeric	129	"{""max"": 340000.0, ""median"": 11630.0, ""min"": 1240.0, ""q10"": 3750.0, ""q90"": 73900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].minute_gap_interpretation	collected_raw_precursor	48.99	1570					categorical	1	"{""no_trade_interval_no_synthetic_fill"": 1570}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].o	collected_raw_precursor	48.99	1570					numeric	129	"{""max"": 341500.0, ""median"": 11710.0, ""min"": 1240.0, ""q10"": 3790.0, ""q90"": 74100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:00	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 90, ""True"": 24}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:01	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 94, ""True"": 20}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:02	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 111, ""True"": 3}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:03	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 104, ""True"": 10}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:04	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 61, ""True"": 53}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:06	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 94, ""True"": 20}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:07	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 110, ""True"": 4}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:08	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 111, ""True"": 3}"
			unstable_array_index																	payload	payload.entry_candle_context.multi_timeframe_context.multi_timeframe_bars.15m[4].observed_no_trade_minutes.contains:10:09	collected_raw_precursor	96.3	114					categorical	2	"{""False"": 113, ""True"": 1}"
